group,has_location,created_date,default_profile,favourites_count_std,tweets_mean,tweets_std,tweets_median,tweets_max,retweets_mean,retweets_std,retweets_median,retweets_max,replies_mean,replies_std,replies_max,quoted_mean,quoted_max,most_frequent_source,text_len_mean,text_len_std,text_len_median,text_len_max,text_len_min,text_tokens_mean,text_tokens_std,text_tokens_median,text_tokens_max,text_tokens_min,hashtags_std,hashtags_max,urls_mean,urls_std,urls_median,urls_min,mentions_mean,mentions_std,mentions_median,mentions_max,mentions_min,medias_max,medias_min,overall,universal
50,1.0,0.18180890159248675,1.0,0.0,0.05756448303736162,0.07661469144112543,0.016544394232846055,0.12468356362338044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49896662637695155,0.6312283403474948,0.2171632963466841,0.6045627376425856,0.6176470588235293,0.41015625,0.512525771298137,0.2501204362563274,0.5092592592592593,0.39795918367346933,0.3333333333333333,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
51,0.5,0.1685381788485096,1.0,0.0,0.08489774734292513,0.06628618649369991,0.03287996586901272,0.12242403282480167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964965251762003,0.6304445959607834,0.26572764568366775,0.6254752851711027,0.6264705882352941,0.37890625,0.5170871595821893,0.26655039283105253,0.5185185185185185,0.4183673469387754,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
52,0.5,0.14526337280522666,1.0,0.0,0.06533822915633816,0.0546174738160168,0.01610849765073466,0.11771541890378416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.6875934148610658,0.23725866285429648,0.6844106463878328,0.6235294117647059,0.38671875,0.5442326201521033,0.27195680200837397,0.537037037037037,0.4285714285714285,0.3333333333333333,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
53,0.0,0.07839934667211107,1.0,0.0,0.09047435551332034,0.08442600570040819,0.03453354169000025,0.13773290506431454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.7341113958573343,0.20797597429162318,0.7718631178707225,0.6176470588235293,0.47265625,0.5800254031367351,0.25370852512471165,0.5925925925925926,0.39795918367346933,0.35185185185185186,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
54,1.0,0.1305634953042058,1.0,0.0,0.07238293282684963,0.06074382483543041,0.016806546497148956,0.1207341040424189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6375986152035475,0.31304046339764413,0.623574144486692,0.6235294117647059,0.3515625,0.5320316751882697,0.297481373765985,0.537037037037037,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
55,0.0,0.060228664761126996,1.0,0.0,0.08645357851218305,0.07755473265283458,0.030076062885204466,0.14051150161824716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.6244260112962061,0.3116733460642791,0.6045627376425856,0.6235294117647059,0.37109375,0.5246944260363744,0.29684466976108964,0.5185185185185185,0.4081632653061224,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
56,1.0,0.09902000816659862,1.0,0.0,0.1386971309104677,0.14435906679001306,0.037595724082449274,0.2078565858883481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372153709797828,0.693114627335115,0.27721752515952136,0.6958174904942966,0.6294117647058823,0.37890625,0.5736290589794566,0.29534934179584255,0.5925925925925926,0.4285714285714285,0.2777777777777778,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
57,0.0,0.06717027358105349,1.0,0.0,0.06747886256163532,0.06290976829658164,0.022641426450197483,0.11176170870114864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7026972684939816,0.6227399901253144,0.2309359563769457,0.591254752851711,0.6117647058823529,0.375,0.49646725126913155,0.24243184383890368,0.48148148148148145,0.38775510204081626,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
58,0.5,0.10698244181298489,1.0,0.0,0.054425475867731936,0.060317848925269105,0.01542300219853558,0.12982058989495926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.7585653747907001,0.24969350375783092,0.8022813688212929,0.6294117647058823,0.4140625,0.6132150509849832,0.2637190429544076,0.6574074074074074,0.4081632653061224,0.3333333333333333,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9270685798190942
59,0.0,0.025316455696202535,1.0,6.093210785904431e-06,0.08540284415042634,0.0826192669077119,0.016278547175210305,0.16305282393034415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.727693895664207,0.2740973527785363,0.7490494296577948,0.6235294117647059,0.484375,0.5949454786432917,0.2729996959459031,0.5925925925925926,0.4081632653061224,0.38888888888888884,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
60,0.0,0.058901592486729284,1.0,2.0983165023735862e-06,0.06854947492364268,0.07986639843662768,0.020703796698403904,0.15965777477337595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351410250196206,0.6981405709267112,0.29866165426655283,0.7110266159695817,0.6294117647058823,0.359375,0.5737850673735365,0.29316418342863626,0.6018518518518519,0.4285714285714285,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
61,0.0,0.060432829726418946,1.0,0.0,0.0656518849969045,0.0564676200325336,0.016522047410519672,0.10239593853845637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.743224084828251,0.2789985388176343,0.7813688212927756,0.6235294117647059,0.44921875,0.6179935636724316,0.2843101427070178,0.6666666666666666,0.4081632653061224,0.37037037037037035,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
62,1.0,0.1810943242139649,1.0,0.0,0.056944806197031406,0.04841522970364517,0.019541895484179075,0.13874285061934916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.6597780299383637,0.28579084299643953,0.6463878326996199,0.6235294117647059,0.40234375,0.5378982614728297,0.28169897918084574,0.5555555555555556,0.4183673469387754,0.31481481481481477,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.97,0.9197876419218656
63,1.0,0.21743568803593305,1.0,0.0,0.09136720283993224,0.08164503363601036,0.030474655409328793,0.14788585013992803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507445174225957,0.6311089455884391,0.2327231368802091,0.6197718631178708,0.6235294117647059,0.39453125,0.5060883708563706,0.26163856839749494,0.5185185185185185,0.4081632653061224,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
64,0.0,0.1606778276847693,1.0,0.0,0.05039365068936923,0.06809276320433774,0.015661561204207045,0.15069877543953789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.7692389562279496,0.2613017907537407,0.7566539923954373,0.6294117647058823,0.4453125,0.6452085466996005,0.25767150426684016,0.6666666666666666,0.43877551020408156,0.35185185185185186,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
65,0.5,0.12035524703960801,1.0,2.386842907024009e-06,0.0831236395899092,0.07521863559943656,0.030516143932054266,0.13206422031787332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473605942460796,0.6493593515317824,0.2535876604673056,0.6387832699619773,0.6176470588235293,0.43359375,0.5314258146137836,0.27045318588218525,0.5555555555555556,0.4285714285714285,0.31481481481481477,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
66,1.0,0.13229889750918744,1.0,0.0,0.0827163573980157,0.06743306274191321,0.03137164439314667,0.11877398700431346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7498772786251396,0.7314299653042511,0.2512736669154625,0.7509505703422054,0.6235294117647059,0.390625,0.5839776157867609,0.29430360573609693,0.611111111111111,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
67,1.0,0.0907513270722744,1.0,4.362950024682601e-06,0.07563170882119533,0.07126939664215133,0.02153930966303307,0.1329877179166567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6946570244803382,0.29105734566257174,0.6920152091254754,0.6235294117647059,0.39453125,0.5382518613807352,0.26726712809343567,0.5925925925925926,0.38775510204081626,0.31481481481481477,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
68,0.0,0.0838097182523479,1.0,0.0,0.06191464470561269,0.05782019499924461,0.01986076060036207,0.13781474592806264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507445174225957,0.6083556364540561,0.27428354575538283,0.6083650190114069,0.6235294117647059,0.34375,0.5056711599207198,0.2788684906976363,0.5,0.4081632653061224,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
69,1.0,0.28787260106165785,1.0,0.0,0.0542469667287773,0.0565632456285472,0.017919881211058884,0.13584607623618217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494349402062418,0.6937882100814411,0.2781164789714889,0.6730038022813689,0.6235294117647059,0.36328125,0.5536719851829196,0.30535934693497346,0.5555555555555556,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
70,0.0,0.10177623519804002,1.0,0.0,0.03597353839790238,0.03810648496034148,0.01211135448274585,0.10627019619409742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.7430819790269552,0.26248311773690736,0.7604562737642586,0.6235294117647059,0.38671875,0.5640637837432967,0.27517312170666663,0.5740740740740741,0.39795918367346933,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
71,1.0,0.25643119640669665,1.0,4.275832675130352e-06,0.04028052691552139,0.04542092943886986,0.015326269838146686,0.11421315443512746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803114979308289,0.6059152770911875,0.30017524258854833,0.5893536121673004,0.6235294117647059,0.32421875,0.5019432018997129,0.3041213070398845,0.5092592592592593,0.40816326530612235,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9197876419218656
72,0.0,0.1259697835851368,1.0,0.0,0.09400324661800333,0.0733493146274414,0.025365423963735118,0.1502821997727924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6660050782570356,0.2745290022158247,0.6787072243346008,0.6235294117647059,0.34765625,0.5486157131286356,0.29442648075286126,0.5555555555555556,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
73,1.0,0.19804001633319723,1.0,2.9493000572536715e-06,0.05454410460087806,0.056513891848871456,0.018970716047386663,0.1245216302284239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.5889593632879438,0.27859504753790465,0.5741444866920152,0.6235294117647059,0.3828125,0.4955095513873283,0.28753700655565967,0.48148148148148145,0.4081632653061224,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
74,1.0,0.22917517354022052,1.0,0.0,0.053766412349080084,0.06265312027216852,0.01603544758014185,0.11553002685533285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494349402062418,0.6283480309965178,0.261203396099873,0.6197718631178708,0.6205882352941177,0.375,0.5222242931301083,0.26484067601464756,0.5185185185185185,0.38775510204081626,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
75,0.5,0.1643527970600245,1.0,0.0,0.048041044182878884,0.044562134609738124,0.014853336291542164,0.11009509889466637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6220611487135941,0.28739057374696125,0.6178707224334601,0.6235294117647059,0.328125,0.5320465457573842,0.2866225908877917,0.5555555555555556,0.4081632653061224,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
76,0.0,0.17027358105349122,1.0,0.0,0.050489857466638186,0.05425169400645434,0.0240956169779582,0.1314746778602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.6702748721313718,0.3103050478764055,0.6596958174904943,0.6235294117647059,0.36328125,0.5204284822202317,0.32069276491737475,0.5185185185185185,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
77,1.0,0.15302164148632097,1.0,0.0,0.05124275117887446,0.05692084428185202,0.014774276617335685,0.1243839372278685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003194265329105,0.6016825233694512,0.31050106614206086,0.5703422053231939,0.6235294117647059,0.3359375,0.4951178346587144,0.28792092727804486,0.48148148148148145,0.4081632653061224,0.24074074074074073,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
78,0.0,0.055226623111474075,1.0,0.0,0.06729345920368637,0.07383900060429874,0.015569681042291407,0.1760704118721797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.662041610106872,0.2700714155202335,0.6311787072243347,0.6205882352941177,0.37109375,0.5304972339210399,0.26823365722040693,0.5185185185185185,0.4285714285714285,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
79,0.0,0.25796243364638627,1.0,0.0,0.04455684467067364,0.0588873464576172,0.015397939925687469,0.1139423991526352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936138690720352,0.672593322001878,0.28455210014461396,0.6901140684410647,0.6264705882352941,0.36328125,0.5518508115638568,0.28747890000197374,0.5740740740740741,0.4285714285714285,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
80,1.0,0.3085953450387914,1.0,0.0,0.10032621654705783,0.09640094904647974,0.030413669061545644,0.16504008737504502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596774309241433,0.644802250625964,0.2819779260938688,0.6311787072243347,0.6205882352941177,0.40234375,0.5423353752131088,0.27965836123190263,0.5555555555555556,0.4183673469387754,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
81,1.0,0.16465904450796245,1.0,0.0,0.06172968899756078,0.047934145582075496,0.01819044692042092,0.1079992970758146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351410250196206,0.6695085046790291,0.16948426749491277,0.661596958174905,0.6235294117647059,0.45703125,0.55262492181959,0.22438515018645216,0.5555555555555556,0.4285714285714285,0.35185185185185186,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
82,0.0,0.17017149857084524,1.0,1.600802192565005e-06,0.06617416413577676,0.06883695186037239,0.015355516575733204,0.13297982679411285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418359780263911,0.6101286176916256,0.27639267194076733,0.5741444866920152,0.6235294117647059,0.32421875,0.4895953946649772,0.30104786839679765,0.48148148148148145,0.4285714285714285,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
83,0.0,0.1547570436913026,1.0,2.9493000572536715e-06,0.09668133064750598,0.08349661858162276,0.031023488023794826,0.17731028678229413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6633154267285413,0.2963720187012142,0.6444866920152093,0.6235294117647059,0.3515625,0.541120594473375,0.3079112710754604,0.5185185185185185,0.4081632653061224,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
84,0.5,0.19712127398938345,1.0,1.0399417173178377e-05,0.0865511510036702,0.0890792167656508,0.017320434379491066,0.15101108905902003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368329866078788,0.5890998409105326,0.2522201136154687,0.5665399239543727,0.6205882352941177,0.33984375,0.4952922402690774,0.2596503993386994,0.48148148148148145,0.4081632653061224,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.96,0.91215021741272
85,1.0,0.12586770110249082,1.0,0.0,0.1014448649366339,0.0722349458911305,0.03532988094218477,0.15043529700058905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473605942460796,0.7132358991841627,0.3176452136179111,0.7167300380228137,0.6235294117647059,0.37890625,0.571750291225109,0.28136034292709466,0.5925925925925926,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91215021741272
86,1.0,0.5917721518987342,0.0,0.0,0.05912554201427647,0.07119293865984432,0.014109124786258432,0.1675587494073389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.618280427634341,0.2828295502049537,0.5893536121673004,0.6235294117647059,0.32421875,0.4935995807631552,0.28489158199108167,0.48148148148148145,0.4081632653061224,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
87,1.0,0.2537770518579012,1.0,6.300136028832734e-06,0.05789498213962896,0.049350815092924535,0.02100334205185852,0.11648686090294666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.655223336647798,0.26936609871270684,0.6558935361216731,0.6264705882352941,0.3828125,0.545391539650983,0.2945592164698476,0.537037037037037,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
88,0.0,0.2617394855042875,1.0,0.0,0.05102943657166527,0.05203634533374503,0.017212216998862717,0.12260942695235114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6377272456957297,0.2930998188312915,0.6311787072243347,0.6235294117647059,0.35546875,0.511527384460653,0.2909724315493335,0.5185185185185185,0.4183673469387754,0.2777777777777778,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.95,0.9043038216186592
89,1.0,0.31921192323397307,1.0,0.0,0.05286530023851131,0.045354789898281685,0.014871409617965493,0.11145858564055738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.6719164972635236,0.29764481277740706,0.6577946768060836,0.6176470588235293,0.36328125,0.5395121644858518,0.27616755707196605,0.5555555555555556,0.4081632653061224,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
90,1.0,0.39271131073907717,1.0,0.0,0.07193899467723303,0.07129074999913798,0.030970469965247577,0.13416302265338098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.7044169298609968,0.24134346664430617,0.7110266159695817,0.6176470588235293,0.41796875,0.5669083273243554,0.2461489310991581,0.5648148148148149,0.4081632653061224,0.35185185185185186,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
91,1.0,0.3370763576970192,1.0,0.0,0.08868680446431995,0.07416983351366896,0.02598641633714749,0.1469938934052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6630539606221724,0.270867136250469,0.6311787072243347,0.6294117647058823,0.359375,0.5369500434368578,0.29268884109434246,0.5277777777777777,0.4285714285714285,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
92,1.0,0.37260106165781953,1.0,0.0,0.06772182423885559,0.06487667439454509,0.015154751299454365,0.12183434861051506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229214557931618,0.65892137582984,0.2977117923157987,0.6273764258555133,0.6235294117647059,0.328125,0.5356301504069725,0.30383819987522587,0.537037037037037,0.4081632653061224,0.25925925925925924,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
93,0.0,0.3728052266231115,1.0,2.069969038972822e-06,0.06671041569180403,0.0520765697317537,0.019266922732167013,0.09945035260087146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676919374411632,0.6732469074432962,0.26543502510744044,0.661596958174905,0.6235294117647059,0.3984375,0.5355770975307019,0.25673243317272976,0.5462962962962963,0.4183673469387754,0.3333333333333333,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
94,0.0,0.1536341363821968,1.0,0.0,0.08147017778260744,0.07722014538309557,0.031681116721459415,0.17167505661526034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6917289109451665,0.2825958447731306,0.6958174904942966,0.6176470588235293,0.41796875,0.5569536162975526,0.28816644438034017,0.5555555555555556,0.4081632653061224,0.31481481481481477,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
95,0.5,0.44160881992650064,1.0,0.0,0.05886379964981999,0.05391384858372429,0.012248774085378394,0.11310530225787224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6629039596935804,0.2554450811920161,0.6634980988593155,0.6176470588235293,0.36328125,0.5558961048523672,0.2832189349928386,0.5925925925925926,0.4183673469387754,0.2962962962962963,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
96,0.0,0.11892609228256432,1.0,8.455504073968585e-06,0.05584618533127646,0.07236232779272067,0.015325201464170922,0.14292429502743037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494349402062418,0.6624102568486928,0.2787796970852138,0.6501901140684412,0.6235294117647059,0.38671875,0.5324609834532854,0.2646913485924865,0.5555555555555556,0.4183673469387754,0.31481481481481477,0.0,0.0,0.25140712945590993,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9043038216186592
